codi_municipi	nom_municipi	codi_provincia	nom_provincia
223	Alloza	44	Terol
239	Allueva	44	Terol
244	Anadón	44	Terol
257	Andorra	44	Terol
260	Arcos de las Salinas	44	Terol
276	Arens de Lledó	44	Terol
282	Argente	44	Terol
295	Ariño	44	Terol
316	Azaila	44	Terol
321	Bádenas	44	Terol
337	Báguena	44	Terol
342	Bañón	44	Terol
355	Barrachina	44	Terol
368	Bea	44	Terol
374	Beceite	44	Terol
380	Belmonte de San José	44	Terol
393	Bello	44	Terol
407	Berge	44	Terol
414	Bezas	44	Terol
429	Blancas	44	Terol
435	Blesa	44	Terol
440	Bordón	44	Terol
453	Bronchales	44	Terol
466	Bueña	44	Terol
472	Burbáguena	44	Terol
488	Cabra de Mora	44	Terol
491	Calaceite	44	Terol
504	Calamocha	44	Terol
511	Calanda	44	Terol
526	Calomarde	44	Terol
532	Camañas	44	Terol
547	Camarena de la Sierra	44	Terol
550	Camarillas	44	Terol
563	Caminreal	44	Terol
598	Cantavieja	44	Terol
602	Cañada de Benatanduz	44	Terol
619	Cañada de Verich, La	44	Terol
624	Cañada Vellida	44	Terol
630	Cañizar del Olivar	44	Terol
645	Cascante del Río	44	Terol
658	Castejón de Tornos	44	Terol
661	Castel de Cabra	44	Terol
677	Castelnou	44	Terol
683	Castelserás	44	Terol
700	Castellar, El	44	Terol
717	Castellote	44	Terol
743	Cedrillas	44	Terol
756	Celadas	44	Terol
769	Cella	44	Terol
775	Cerollera, La	44	Terol
808	Codoñera, La	44	Terol
820	Corbalán	44	Terol
841	Cortes de Aragón	44	Terol
854	Cosa	44	Terol
867	Cretas	44	Terol
873	Crivillén	44	Terol
889	Cuba, La	44	Terol
892	Cubla	44	Terol
906	Cucalón	44	Terol
928	Cuervo, El	44	Terol
934	Cuevas de Almudén	44	Terol
949	Cuevas Labradas	44	Terol
965	Ejulve	44	Terol
971	Escorihuela	44	Terol
990	Escucha	44	Terol
1004	Estercuel	44	Terol
1011	Ferreruela de Huerva	44	Terol
1026	Fonfría	44	Terol
1032	Formiche Alto	44	Terol
1050	Fórnoles	44	Terol
1063	Fortanete	44	Terol
1079	Foz-Calanda	44	Terol
1085	Fresneda, La	44	Terol
1098	Frías de Albarracín	44	Terol
1102	Fuenferrada	44	Terol
1119	Fuentes Calientes	44	Terol
1124	Fuentes Claras	44	Terol
1130	Fuentes de Rubielos	44	Terol
1145	Fuentespalda	44	Terol
1158	Galve	44	Terol
1161	Gargallo	44	Terol
1177	Gea de Albarracín	44	Terol
1183	Ginebrosa, La	44	Terol
1196	Griegos	44	Terol
1200	Guadalaviar	44	Terol
1217	Gúdar	44	Terol
1222	Híjar	44	Terol
1238	Hinojosa de Jarque	44	Terol
1243	Hoz de la Vieja, La	44	Terol
1256	Huesa del Común	44	Terol
1269	Iglesuela del Cid, La	44	Terol
1275	Jabaloyas	44	Terol
1281	Jarque de la Val	44	Terol
1294	Jatiel	44	Terol
1308	Jorcas	44	Terol
1315	Josa	44	Terol
1320	Lagueruela	44	Terol
1336	Lanzuela	44	Terol
1354	Libros	44	Terol
1367	Lidón	44	Terol
1373	Linares de Mora	44	Terol
1389	Loscos	44	Terol
1413	Lledó	44	Terol
1428	Maicas	44	Terol
1434	Manzanera	44	Terol
1449	Martín del Río	44	Terol
1452	Mas de las Matas	44	Terol
1465	Mata de los Olmos, La	44	Terol
1471	Mazaleón	44	Terol
1487	Mezquita de Jarque	44	Terol
1490	Mirambel	44	Terol
1503	Miravete de la Sierra	44	Terol
1510	Molinos	44	Terol
1525	Monforte de Moyuela	44	Terol
1531	Monreal del Campo	44	Terol
1546	Monroyo	44	Terol
1559	Montalbán	44	Terol
1562	Monteagudo del Castillo	44	Terol
1578	Monterde de Albarracín	44	Terol
1584	Mora de Rubielos	44	Terol
1597	Moscardón	44	Terol
1601	Mosqueruela	44	Terol
1618	Muniesa	44	Terol
1639	Noguera de Albarracín	44	Terol
1644	Nogueras	44	Terol
1657	Nogueruelas	44	Terol
1676	Obón	44	Terol
1682	Odón	44	Terol
1695	Ojos Negros	44	Terol
1716	Olba	44	Terol
1721	Oliete	44	Terol
1737	Olmos, Los	44	Terol
1742	Orihuela del Tremedal	44	Terol
1755	Orrios	44	Terol
1768	Palomar de Arroyos	44	Terol
1774	Pancrudo	44	Terol
1780	Parras de Castellote, Las	44	Terol
1793	Peñarroya de Tastavins	44	Terol
1807	Peracense	44	Terol
1814	Peralejos	44	Terol
1829	Perales del Alfambra	44	Terol
1835	Pitarque	44	Terol
1840	Plou	44	Terol
1853	Pobo, El	44	Terol
1872	Portellada, La	44	Terol
1891	Pozondón	44	Terol
1905	Pozuel del Campo	44	Terol
1912	Puebla de Híjar, La	44	Terol
1927	Puebla de Valverde, La	44	Terol
1933	Puertomingalvo	44	Terol
1948	Ráfales	44	Terol
1951	Rillo	44	Terol
1964	Riodeva	44	Terol
1970	Ródenas	44	Terol
1986	Royuela	44	Terol
1999	Rubiales	44	Terol
2003	Rubielos de la Cérida	44	Terol
2010	Rubielos de Mora	44	Terol
2031	Salcedillo	44	Terol
2046	Saldón	44	Terol
2059	Samper de Calanda	44	Terol
2062	San Agustín	44	Terol
2078	San Martín del Río	44	Terol
2084	Santa Cruz de Nogueras	44	Terol
2097	Santa Eulalia	44	Terol
2101	Sarrión	44	Terol
2118	Segura de los Baños	44	Terol
2123	Seno	44	Terol
2139	Singra	44	Terol
2157	Terriente	44	Terol
2160	Teruel	44	Terol
2176	Toril y Masegoso	44	Terol
2182	Tormón	44	Terol
2195	Tornos	44	Terol
2209	Torralba de los Sisones	44	Terol
2216	Torrecilla de Alcañiz	44	Terol
2221	Torrecilla del Rebollar	44	Terol
2237	Torre de Arcas	44	Terol
2242	Torre de las Arcas	44	Terol
2255	Torre del Compte	44	Terol
2268	Torrelacárcel	44	Terol
2274	Torre los Negros	44	Terol
2280	Torremocha de Jiloca	44	Terol
2293	Torres de Albarracín	44	Terol
2307	Torrevelilla	44	Terol
2314	Torrijas	44	Terol
2329	Torrijo del Campo	44	Terol
2340	Tramacastiel	44	Terol
2353	Tramacastilla	44	Terol
2366	Tronchón	44	Terol
2372	Urrea de Gaén	44	Terol
2388	Utrillas	44	Terol
2391	Valacloche	44	Terol
2405	Valbona	44	Terol
2412	Valdealgorfa	44	Terol
2433	Valdecuenca	44	Terol
2448	Valdelinares	44	Terol
2451	Valdeltormo	44	Terol
2464	Valderrobres	44	Terol
2470	Valjunquera	44	Terol
2499	Vallecillo, El	44	Terol
2502	Veguillas de la Sierra	44	Terol
2519	Villafranca del Campo	44	Terol
2524	Villahermosa del Campo	44	Terol
2561	Villanueva del Rebollar de la Sierra	44	Terol
2577	Villar del Cobo	44	Terol
2583	Villar del Salz	44	Terol
2600	Villarluengo	44	Terol
2617	Villarquemado	44	Terol
2622	Villarroya de los Pinares	44	Terol
2638	Villastar	44	Terol
2643	Villel	44	Terol
2656	Vinaceite	44	Terol
2669	Visiedo	44	Terol
2675	Vivel del Río Martín	44	Terol
2681	Zoma, La	44	Terol
15	Ajofrín	45	Toledo
20	Alameda de la Sagra	45	Toledo
36	Albarreal de Tajo	45	Toledo
41	Alcabón	45	Toledo
54	Alcañizo	45	Toledo
67	Alcaudete de la Jara	45	Toledo
73	Alcolea de Tajo	45	Toledo
89	Aldea en Cabo	45	Toledo
92	Aldeanueva de Barbarroya	45	Toledo
106	Aldeanueva de San Bartolomé	45	Toledo
113	Almendral de la Cañada	45	Toledo
128	Almonacid de Toledo	45	Toledo
134	Almorox	45	Toledo
149	Añover de Tajo	45	Toledo
152	Arcicóllar	45	Toledo
165	Argés	45	Toledo
171	Azután	45	Toledo
187	Barcience	45	Toledo
190	Bargas	45	Toledo
204	Belvís de la Jara	45	Toledo
211	Borox	45	Toledo
226	Buenaventura	45	Toledo
232	Burguillos de Toledo	45	Toledo
247	Burujón	45	Toledo
250	Cabañas de la Sagra	45	Toledo
263	Cabañas de Yepes	45	Toledo
279	Cabezamesada	45	Toledo
285	Calera y Chozas	45	Toledo
298	Caleruela	45	Toledo
302	Calzada de Oropesa	45	Toledo
319	Camarena	45	Toledo
324	Camarenilla	45	Toledo
330	Campillo de la Jara, El	45	Toledo
345	Camuñas	45	Toledo
358	Cardiel de los Montes	45	Toledo
361	Carmena	45	Toledo
377	Carpio de Tajo, El	45	Toledo
383	Carranque	45	Toledo
396	Carriches	45	Toledo
400	Casar de Escalona, El	45	Toledo
417	Casarrubios del Monte	45	Toledo
422	Casasbuenas	45	Toledo
438	Castillo de Bayuela	45	Toledo
456	Cazalegas	45	Toledo
469	Cebolla	45	Toledo
475	Cedillo del Condado	45	Toledo
481	Cerralbos, Los	45	Toledo
494	Cervera de los Montes	45	Toledo
507	Ciruelos	45	Toledo
514	Cobeja	45	Toledo
529	Cobisa	45	Toledo
535	Consuegra	45	Toledo
540	Corral de Almaguer	45	Toledo
553	Cuerva	45	Toledo
566	Chozas de Canales	45	Toledo
572	Chueca	45	Toledo
588	Domingo Pérez	45	Toledo
591	Dosbarrios	45	Toledo
605	Erustes	45	Toledo
612	Escalona	45	Toledo
627	Escalonilla	45	Toledo
633	Espinoso del Rey	45	Toledo
648	Esquivias	45	Toledo
651	Estrella, La	45	Toledo
664	Fuensalida	45	Toledo
670	Gálvez	45	Toledo
686	Garciotum	45	Toledo
699	Gerindote	45	Toledo
703	Guadamur	45	Toledo
710	Guardia, La	45	Toledo
725	Herencias, Las	45	Toledo
731	Herreruela de Oropesa	45	Toledo
746	Hinojosa de San Vicente	45	Toledo
759	Hontanar	45	Toledo
762	Hormigos	45	Toledo
778	Huecas	45	Toledo
784	Huerta de Valdecarábanos	45	Toledo
797	Iglesuela del Tiétar, La	45	Toledo
801	Illán de Vacas	45	Toledo
818	Illescas	45	Toledo
823	Lagartera	45	Toledo
839	Layos	45	Toledo
844	Lillo	45	Toledo
857	Lominchar	45	Toledo
860	Lucillos	45	Toledo
876	Madridejos	45	Toledo
882	Magán	45	Toledo
895	Malpica de Tajo	45	Toledo
909	Manzaneque	45	Toledo
916	Maqueda	45	Toledo
921	Marjaliza	45	Toledo
937	Marrupe	45	Toledo
942	Mascaraque	45	Toledo
955	Mata, La	45	Toledo
968	Mazarambroz	45	Toledo
974	Mejorada	45	Toledo
980	Menasalbas	45	Toledo
993	Méntrida	45	Toledo
1007	Mesegar de Tajo	45	Toledo
1014	Miguel Esteban	45	Toledo
1029	Mocejón	45	Toledo
1035	Mohedas de la Jara	45	Toledo
1040	Montearagón	45	Toledo
1053	Montesclaros	45	Toledo
1066	Mora	45	Toledo
1072	Nambroca	45	Toledo
1088	Nava de Ricomalillo, La	45	Toledo
1091	Navahermosa	45	Toledo
1105	Navalcán	45	Toledo
1112	Navalmoralejo	45	Toledo
1127	Navalmorales, Los	45	Toledo
1133	Navalucillos, Los	45	Toledo
1148	Navamorcuende	45	Toledo
1151	Noblejas	45	Toledo
1164	Noez	45	Toledo
1170	Nombela	45	Toledo
1186	Novés	45	Toledo
1199	Numancia de la Sagra	45	Toledo
1203	Nuño Gómez	45	Toledo
1210	Ocaña	45	Toledo
1225	Olías del Rey	45	Toledo
1231	Ontígola	45	Toledo
1246	Orgaz	45	Toledo
1259	Oropesa	45	Toledo
1262	Otero	45	Toledo
1278	Palomeque	45	Toledo
1284	Pantoja	45	Toledo
1297	Paredes de Escalona	45	Toledo
1301	Parrillas	45	Toledo
1318	Pelahustán	45	Toledo
1323	Pepino	45	Toledo
1339	Polán	45	Toledo
1344	Portillo de Toledo	45	Toledo
1357	Puebla de Almoradiel, La	45	Toledo
1360	Puebla de Montalbán, La	45	Toledo
1376	Pueblanueva, La	45	Toledo
1382	Puente del Arzobispo, El	45	Toledo
1395	Puerto de San Vicente	45	Toledo
1409	Pulgar	45	Toledo
1416	Quero	45	Toledo
1421	Quintanar de la Orden	45	Toledo
1437	Quismondo	45	Toledo
1442	Real de San Vicente, El	45	Toledo
1455	Recas	45	Toledo
1468	Retamoso de la Jara	45	Toledo
1474	Rielves	45	Toledo
1480	Robledo del Mazo	45	Toledo
1493	Romeral, El	45	Toledo
1506	San Bartolomé de las Abiertas	45	Toledo
1513	San Martín de Montalbán	45	Toledo
1528	San Martín de Pusa	45	Toledo
1534	San Pablo de los Montes	45	Toledo
1549	San Román de los Montes	45	Toledo
1552	Santa Ana de Pusa	45	Toledo
1565	Santa Cruz de la Zarza	45	Toledo
1571	Santa Cruz del Retamar	45	Toledo
1587	Santa Olalla	45	Toledo
1590	Sartajada	45	Toledo
1604	Segurilla	45	Toledo
1611	Seseña	45	Toledo
1626	Sevilleja de la Jara	45	Toledo
1632	Sonseca	45	Toledo
1647	Sotillo de las Palomas	45	Toledo
1650	Talavera de la Reina	45	Toledo
1663	Tembleque	45	Toledo
1679	Toboso, El	45	Toledo
1685	Toledo	45	Toledo
1698	Torralba de Oropesa	45	Toledo
1702	Torrecilla de la Jara	45	Toledo
1719	Torre de Esteban Hambrán, La	45	Toledo
1724	Torrico	45	Toledo
1730	Torrijos	45	Toledo
1745	Totanés	45	Toledo
1758	Turleque	45	Toledo
1761	Ugena	45	Toledo
1777	Urda	45	Toledo
1796	Valdeverdeja	45	Toledo
1800	Valmojado	45	Toledo
1817	Velada	45	Toledo
1822	Ventas con Peña Aguilera, Las	45	Toledo
1838	Ventas de Retamosa, Las	45	Toledo
1843	Ventas de San Julián, Las	45	Toledo
1856	Villacañas	45	Toledo
1869	Villa de Don Fadrique, La	45	Toledo
1875	Villafranca de los Caballeros	45	Toledo
1881	Villaluenga de la Sagra	45	Toledo
1894	Villamiel de Toledo	45	Toledo
1908	Villaminaya	45	Toledo
1915	Villamuelas	45	Toledo
1920	Villanueva de Alcardete	45	Toledo
1936	Villanueva de Bogas	45	Toledo
1941	Villarejo de Montalbán	45	Toledo
1954	Villarrubia de Santiago	45	Toledo
1967	Villaseca de la Sagra	45	Toledo
1973	Villasequilla	45	Toledo
1989	Villatobas	45	Toledo
1992	Viso de San Juan, El	45	Toledo
2006	Yébenes, Los	45	Toledo
2013	Yeles	45	Toledo
2028	Yepes	45	Toledo
2034	Yuncler	45	Toledo
2049	Yunclillos	45	Toledo
2052	Yuncos	45	Toledo
9016	Santo Domingo-Caudilla	45	Toledo
18	Ademuz	46	València
23	Ador	46	València
39	Atzeneta d'Albaida	46	València
44	Agullent	46	València
57	Alaquàs	46	València
60	Albaida	46	València
76	Albal	46	València
82	Albalat de la Ribera	46	València
95	Albalat dels Sorells	46	València
109	Albalat dels Tarongers	46	València
116	Alberic	46	València
121	Alborache	46	València
137	Alboraia/Alboraya	46	València
142	Albuixech	46	València
155	Alcàsser	46	València
168	Alcàntera de Xúquer	46	València
174	Alzira	46	València
180	Alcublas	46	València
193	Alcúdia, l'	46	València
207	Alcúdia de Crespins, l'	46	València
214	Aldaia	46	València
229	Alfafar	46	València
235	Alfauir	46	València
240	Alfara de la Baronia	46	València
253	Alfara del Patriarca	46	València
266	Alfarp	46	València
272	Alfarrasí	46	València
288	Algar de Palancia	46	València
291	Algemesí	46	València
305	Algímia d'Alfara	46	València
312	Alginet	46	València
327	Almàssera	46	València
333	Almiserà	46	València
348	Almoines	46	València
351	Almussafes	46	València
364	Alpuente	46	València
370	Alqueria de la Comtessa, l'	46	València
386	Andilla	46	València
399	Anna	46	València
403	Antella	46	València
410	Aras de los Olmos	46	València
425	Aielo de Malferit	46	València
431	Aielo de Rugat	46	València
446	Ayora	46	València
459	Barxeta	46	València
462	Barx	46	València
478	Bèlgida	46	València
484	Bellreguard	46	València
497	Bellús	46	València
500	Benagéber	46	València
517	Benaguasil	46	València
522	Benavites	46	València
538	Beneixida	46	València
543	Benetússer	46	València
556	Beniarjó	46	València
569	Beniatjar	46	València
575	Benicolet	46	València
581	Benifairó de les Valls	46	València
594	Benifairó de la Valldigna	46	València
608	Benifaió	46	València
615	Beniflá	46	València
620	Benigànim	46	València
636	Benimodo	46	València
641	Benimuslem	46	València
654	Beniparrell	46	València
667	Benirredrà	46	València
673	Benissanó	46	València
689	Benissoda	46	València
692	Benissuera	46	València
706	Bétera	46	València
713	Bicorp	46	València
728	Bocairent	46	València
734	Bolbaite	46	València
749	Bonrepòs i Mirambell	46	València
752	Bufali	46	València
765	Bugarra	46	València
771	Buñol	46	València
787	Burjassot	46	València
790	Calles	46	València
804	Camporrobles	46	València
811	Canals	46	València
826	Canet d'En Berenguer	46	València
832	Carcaixent	46	València
847	Càrcer	46	València
850	Carlet	46	València
863	Carrícola	46	València
879	Casas Altas	46	València
885	Casas Bajas	46	València
898	Casinos	46	València
902	Castelló de Rugat	46	València
919	Castellonet de la Conquesta	46	València
924	Castielfabib	46	València
930	Catadau	46	València
945	Catarroja	46	València
958	Caudete de las Fuentes	46	València
961	Cerdà	46	València
977	Cofrentes	46	València
983	Corbera	46	València
996	Cortes de Pallás	46	València
1000	Cotes	46	València
1017	Quart de les Valls	46	València
1022	Quart de Poblet	46	València
1038	Quartell	46	València
1043	Quatretonda	46	València
1056	Cullera	46	València
1069	Chelva	46	València
1075	Chella	46	València
1081	Chera	46	València
1094	Cheste	46	València
1108	Xirivella	46	València
1115	Chiva	46	València
1120	Chulilla	46	València
1136	Daimús	46	València
1141	Domeño	46	València
1154	Dos Aguas	46	València
1167	Eliana, l'	46	València
1173	Emperador	46	València
1189	Enguera	46	València
1192	Énova, l'	46	València
1206	Estivella	46	València
1213	Estubeny	46	València
1228	Faura	46	València
1234	Favara	46	València
1249	Fontanars dels Alforins	46	València
1252	Fortaleny	46	València
1265	Foios	46	València
1271	Font d'En Carròs, la	46	València
1287	Font de la Figuera, la	46	València
1290	Fuenterrobles	46	València
1304	Gavarda	46	València
1311	Gandia	46	València
1326	Genovés, el	46	València
1332	Gestalgar	46	València
1347	Gilet	46	València
1350	Godella	46	València
1363	Godelleta	46	València
1379	Granja de la Costera, la	46	València
1385	Guadasséquies	46	València
1398	Guadassuar	46	València
1402	Guardamar de la Safor	46	València
1419	Higueruelas	46	València
1424	Jalance	46	València
1430	Xeraco	46	València
1445	Jarafuel	46	València
1458	Xàtiva	46	València
1461	Xeresa	46	València
1477	Llíria	46	València
1483	Loriguilla	46	València
1496	Losa del Obispo	46	València
1509	Llutxent	46	València
1516	Llocnou d'En Fenollet	46	València
1521	Llocnou de la Corona	46	València
1537	Llocnou de Sant Jeroni	46	València
1542	Llanera de Ranes	46	València
1555	Llaurí	46	València
1568	Llombai	46	València
1574	Llosa de Ranes, la	46	València
1580	Macastre	46	València
1593	Manises	46	València
1607	Manuel	46	València
1614	Marines	46	València
1629	Massalavés	46	València
1635	Massalfassar	46	València
1640	Massamagrell	46	València
1653	Massanassa	46	València
1666	Meliana	46	València
1672	Millares	46	València
1688	Miramar	46	València
1691	Mislata	46	València
1705	Mogente/Moixent	46	València
1712	Moncada	46	València
1727	Montserrat	46	València
1733	Montaverner	46	València
1748	Montesa	46	València
1751	Montitxelvo/Montichelvo	46	València
1764	Montroi/Montroy	46	València
1770	Museros	46	València
1786	Nàquera/Náquera	46	València
1799	Navarrés	46	València
1803	Novelé/Novetlè	46	València
1810	Oliva	46	València
1825	Olocau	46	València
1831	Olleria, l'	46	València
1846	Ontinyent	46	València
1859	Otos	46	València
1862	Paiporta	46	València
1878	Palma de Gandía	46	València
1884	Palmera	46	València
1897	Palomar, el	46	València
1901	Paterna	46	València
1918	Pedralba	46	València
1923	Petrés	46	València
1939	Picanya	46	València
1944	Picassent	46	València
1957	Piles	46	València
1960	Pinet	46	València
1976	Polinyà de Xúquer	46	València
1982	Potries	46	València
1995	Pobla de Farnals, la	46	València
2009	Pobla del Duc, la	46	València
2016	Puebla de San Miguel	46	València
2021	Pobla de Vallbona, la	46	València
2037	Pobla Llarga, la	46	València
2042	Puig de Santa Maria, el	46	València
2055	Puçol	46	València
2068	Quesa	46	València
2074	Rafelbunyol	46	València
2080	Rafelcofer	46	València
2093	Rafelguaraf	46	València
2107	Ráfol de Salem	46	València
2114	Real de Gandia, el	46	València
2129	Real	46	València
2135	Requena	46	València
2140	Riba-roja de Túria	46	València
2153	Riola	46	València
2166	Rocafort	46	València
2172	Rotglà i Corberà	46	València
2188	Ròtova	46	València
2191	Rugat	46	València
2205	Sagunto/Sagunt	46	València
2212	Salem	46	València
2227	Sant Joanet	46	València
2233	Sedaví	46	València
2248	Segart	46	València
2251	Sellent	46	València
2264	Sempere	46	València
2270	Senyera	46	València
2286	Serra	46	València
2299	Siete Aguas	46	València
2303	Silla	46	València
2310	Simat de la Valldigna	46	València
2325	Sinarcas	46	València
2331	Sollana	46	València
2346	Sot de Chera	46	València
2359	Sueca	46	València
2362	Sumacàrcer	46	València
2378	Tavernes Blanques	46	València
2384	Tavernes de la Valldigna	46	València
2397	Teresa de Cofrentes	46	València
2401	Terrateig	46	València
2418	Titaguas	46	València
2423	Torrebaja	46	València
2439	Torrella	46	València
2444	Torrent	46	València
2457	Torres Torres	46	València
2460	Tous	46	València
2476	Tuéjar	46	València
2482	Turís	46	València
2495	Utiel	46	València
2508	València	46	València
2515	Vallada	46	València
2520	Vallanca	46	València
2536	Vallés	46	València
2541	Venta del Moro	46	València
2554	Vilallonga/Villalonga	46	València
2567	Vilamarxant	46	València
2573	Castelló	46	València
2589	Villar del Arzobispo	46	València
2592	Villargordo del Cabriel	46	València
2606	Vinalesa	46	València
2613	Yátova	46	València
2628	Yesa, La	46	València
2634	Zarra	46	València
9024	Gátova	46	València
9030	San Antonio de Benagéber	46	València
9045	Benicull de Xúquer	46	València
14	Adalia	47	Valladolid
29	Aguasal	47	Valladolid
35	Aguilar de Campos	47	Valladolid
40	Alaejos	47	Valladolid
53	Alcazarén	47	Valladolid
66	Aldea de San Miguel	47	Valladolid
72	Aldeamayor de San Martín	47	Valladolid
88	Almenara de Adaja	47	Valladolid
91	Amusquillo	47	Valladolid
105	Arroyo de la Encomienda	47	Valladolid
112	Ataquines	47	Valladolid
127	Bahabón	47	Valladolid
133	Barcial de la Loma	47	Valladolid
148	Barruelo del Valle	47	Valladolid
151	Becilla de Valderaduey	47	Valladolid
164	Benafarces	47	Valladolid
170	Bercero	47	Valladolid
186	Berceruelo	47	Valladolid
199	Berrueces	47	Valladolid
203	Bobadilla del Campo	47	Valladolid
210	Bocigas	47	Valladolid
225	Bocos de Duero	47	Valladolid
231	Boecillo	47	Valladolid
246	Bolaños de Campos	47	Valladolid
259	Brahojos de Medina	47	Valladolid
262	Bustillo de Chaves	47	Valladolid
278	Cabezón de Pisuerga	47	Valladolid
284	Cabezón de Valderaduey	47	Valladolid
297	Cabreros del Monte	47	Valladolid
301	Campaspero	47	Valladolid
318	Campillo, El	47	Valladolid
323	Camporredondo	47	Valladolid
339	Canalejas de Peñafiel	47	Valladolid
344	Canillas de Esgueva	47	Valladolid
357	Carpio	47	Valladolid
360	Casasola de Arión	47	Valladolid
376	Castrejón de Trabancos	47	Valladolid
382	Castrillo de Duero	47	Valladolid
395	Castrillo-Tejeriego	47	Valladolid
409	Castrobol	47	Valladolid
416	Castrodeza	47	Valladolid
421	Castromembibre	47	Valladolid
437	Castromonte	47	Valladolid
442	Castronuevo de Esgueva	47	Valladolid
455	Castronuño	47	Valladolid
468	Castroponce	47	Valladolid
474	Castroverde de Cerrato	47	Valladolid
480	Ceinos de Campos	47	Valladolid
493	Cervillego de la Cruz	47	Valladolid
506	Cigales	47	Valladolid
513	Ciguñuela	47	Valladolid
528	Cistérniga	47	Valladolid
534	Cogeces de Íscar	47	Valladolid
549	Cogeces del Monte	47	Valladolid
552	Corcos	47	Valladolid
565	Corrales de Duero	47	Valladolid
571	Cubillas de Santa Marta	47	Valladolid
587	Cuenca de Campos	47	Valladolid
590	Curiel de Duero	47	Valladolid
604	Encinas de Esgueva	47	Valladolid
611	Esguevillas de Esgueva	47	Valladolid
626	Fombellida	47	Valladolid
632	Fompedraza	47	Valladolid
647	Fontihoyuelo	47	Valladolid
650	Fresno el Viejo	47	Valladolid
663	Fuensaldaña	47	Valladolid
679	Fuente el Sol	47	Valladolid
685	Fuente-Olmedo	47	Valladolid
698	Gallegos de Hornija	47	Valladolid
702	Gatón de Campos	47	Valladolid
719	Geria	47	Valladolid
730	Herrín de Campos	47	Valladolid
745	Hornillos de Eresma	47	Valladolid
758	Íscar	47	Valladolid
761	Laguna de Duero	47	Valladolid
777	Langayo	47	Valladolid
783	Lomoviejo	47	Valladolid
796	Llano de Olmedo	47	Valladolid
800	Manzanillo	47	Valladolid
817	Marzales	47	Valladolid
822	Matapozuelos	47	Valladolid
838	Matilla de los Caños	47	Valladolid
843	Mayorga	47	Valladolid
856	Medina del Campo	47	Valladolid
869	Medina de Rioseco	47	Valladolid
875	Megeces	47	Valladolid
881	Melgar de Abajo	47	Valladolid
894	Melgar de Arriba	47	Valladolid
908	Mojados	47	Valladolid
915	Monasterio de Vega	47	Valladolid
920	Montealegre de Campos	47	Valladolid
936	Montemayor de Pililla	47	Valladolid
941	Moral de la Reina	47	Valladolid
954	Moraleja de las Panaderas	47	Valladolid
967	Morales de Campos	47	Valladolid
973	Mota del Marqués	47	Valladolid
989	Mucientes	47	Valladolid
992	Mudarra, La	47	Valladolid
1006	Muriel	47	Valladolid
1013	Nava del Rey	47	Valladolid
1028	Nueva Villa de las Torres	47	Valladolid
1034	Olivares de Duero	47	Valladolid
1049	Olmedo	47	Valladolid
1052	Olmos de Esgueva	47	Valladolid
1065	Olmos de Peñafiel	47	Valladolid
1090	Palazuelo de Vedija	47	Valladolid
1104	Parrilla, La	47	Valladolid
1111	Pedraja de Portillo, La	47	Valladolid
1126	Pedrajas de San Esteban	47	Valladolid
1132	Pedrosa del Rey	47	Valladolid
1147	Peñafiel	47	Valladolid
1150	Peñaflor de Hornija	47	Valladolid
1163	Pesquera de Duero	47	Valladolid
1179	Piña de Esgueva	47	Valladolid
1185	Piñel de Abajo	47	Valladolid
1198	Piñel de Arriba	47	Valladolid
1219	Pollos	47	Valladolid
1224	Portillo	47	Valladolid
1230	Pozal de Gallinas	47	Valladolid
1245	Pozaldez	47	Valladolid
1258	Pozuelo de la Orden	47	Valladolid
1261	Puras	47	Valladolid
1277	Quintanilla de Arriba	47	Valladolid
1283	Quintanilla del Molar	47	Valladolid
1296	Quintanilla de Onésimo	47	Valladolid
1300	Quintanilla de Trigueros	47	Valladolid
1317	Rábano	47	Valladolid
1322	Ramiro	47	Valladolid
1338	Renedo de Esgueva	47	Valladolid
1343	Roales de Campos	47	Valladolid
1356	Robladillo	47	Valladolid
1375	Roturas	47	Valladolid
1381	Rubí de Bracamonte	47	Valladolid
1394	Rueda	47	Valladolid
1408	Saelices de Mayorga	47	Valladolid
1415	Salvador de Zapardiel	47	Valladolid
1420	San Cebrián de Mazote	47	Valladolid
1436	San Llorente	47	Valladolid
1441	San Martín de Valvení	47	Valladolid
1454	San Miguel del Arroyo	47	Valladolid
1467	San Miguel del Pino	47	Valladolid
1473	San Pablo de la Moraleja	47	Valladolid
1489	San Pedro de Latarce	47	Valladolid
1492	San Pelayo	47	Valladolid
1505	San Román de Hornija	47	Valladolid
1512	San Salvador	47	Valladolid
1527	Santa Eufemia del Arroyo	47	Valladolid
1533	Santervás de Campos	47	Valladolid
1548	Santibáñez de Valcorba	47	Valladolid
1551	Santovenia de Pisuerga	47	Valladolid
1564	San Vicente del Palacio	47	Valladolid
1570	Sardón de Duero	47	Valladolid
1586	Seca, La	47	Valladolid
1599	Serrada	47	Valladolid
1603	Siete Iglesias de Trabancos	47	Valladolid
1610	Simancas	47	Valladolid
1625	Tamariz de Campos	47	Valladolid
1631	Tiedra	47	Valladolid
1646	Tordehumos	47	Valladolid
1659	Tordesillas	47	Valladolid
1662	Torrecilla de la Abadesa	47	Valladolid
1678	Torrecilla de la Orden	47	Valladolid
1684	Torrecilla de la Torre	47	Valladolid
1697	Torre de Esgueva	47	Valladolid
